Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2010-09-30,Albury,-0.1,14.6,0,NA,NA,NNW,28,E,WNW,9,17,59,45,1026.3,1023.7,NA,NA,9.5,14,No,No
2010-10-01,Albury,4.1,17.4,0,NA,NA,NE,20,NW,NE,7,11,71,42,1027.5,1024.6,NA,NA,9.9,16.5,No,No
2010-10-02,Albury,4.8,21.1,0,NA,NA,NE,37,SE,NE,13,15,61,47,1028.2,1025.1,NA,NA,13.7,20.8,No,No
2010-10-03,Albury,7.4,23,0,NA,NA,NE,35,SSE,NNE,2,20,72,45,1028.4,1025,NA,NA,13.4,22.3,No,No
2010-10-04,Albury,8.2,23.2,0,NA,NA,NE,35,WNW,NNW,6,15,85,52,1024.6,1020.4,NA,NA,13.2,22.5,No,No
2010-10-05,Albury,10.1,25.9,0,NA,NA,NE,24,ESE,SE,7,9,78,52,1021.9,1019.5,NA,1,16.3,23.8,No,No
2010-10-06,Albury,11.1,24.9,0,NA,NA,W,69,ESE,N,11,20,80,52,1019.8,1014.4,NA,NA,17.4,24.5,No,Yes
2010-10-07,Albury,7.3,15.9,10,NA,NA,WSW,46,W,WSW,20,26,64,42,1020,1020.7,NA,NA,10,15.5,Yes,No
2010-10-08,Albury,4.2,19,0,NA,NA,W,30,SE,WNW,2,15,59,49,1025.3,1023,NA,NA,10.9,17.3,No,No
2010-10-09,Albury,5.4,20.8,0,NA,NA,N,17,SSW,ESE,2,4,83,49,1025.7,1023.6,1,NA,9.9,19.7,No,No
2010-10-10,Albury,8.2,23.2,0,NA,NA,NE,39,W,NE,6,19,71,42,1029.4,1028.1,NA,NA,14.8,22.3,No,No
2010-10-11,Albury,7.6,23.7,0,NA,NA,E,37,SE,NNE,15,19,60,45,1030.9,1027.2,NA,NA,15.4,23.2,No,No
2010-10-12,Albury,14.5,19.9,0.8,NA,NA,NNE,31,ESE,ENE,7,19,91,66,1027.7,1023.9,8,8,14.7,19.5,No,Yes
2010-10-13,Albury,14.7,18,11.4,NA,NA,WSW,30,NNE,E,11,11,92,94,1017.9,1013.7,NA,8,16.2,16.7,Yes,Yes
2010-10-14,Albury,12.7,19.1,19,NA,NA,W,24,NNW,W,4,6,92,69,1013.6,1010.3,7,NA,14,18,Yes,Yes
2010-10-15,Albury,13.8,18.6,22.2,NA,NA,WNW,63,NNW,NE,28,4,93,90,989.8,982.9,8,8,18.5,17.1,Yes,Yes
2010-10-16,Albury,4.8,12.8,32.8,NA,NA,W,52,WSW,W,20,28,72,61,1004.6,1008.3,8,NA,6.4,11.2,Yes,No
2010-10-17,Albury,6.3,15.4,0,NA,NA,WNW,35,WNW,NW,15,17,77,56,1016.1,1016.3,7,8,9.5,14.7,No,No
2010-10-18,Albury,9.2,17.4,0,NA,NA,W,39,NW,WNW,2,20,74,50,1019.9,1019.4,7,1,12.5,17.1,No,No
2010-10-19,Albury,4.8,19,0,NA,NA,WNW,22,W,WSW,6,11,78,49,1026,1024.8,NA,4,10.9,18.2,No,No
2010-10-20,Albury,5.7,21.8,0,NA,NA,SE,20,NA,SSE,0,11,80,51,1028.7,1025,NA,NA,11.9,19.9,No,No
2010-10-21,Albury,8,23.3,0,NA,NA,N,20,NA,SSW,0,11,75,47,1024.5,1020.8,NA,NA,13.5,22.9,No,No
2010-10-22,Albury,9.5,25.8,0,NA,NA,NNE,30,E,N,6,17,77,49,1020.9,1016.9,NA,NA,14.9,25.2,No,No
2010-10-23,Albury,14.8,19,0.4,NA,NA,W,28,W,NW,6,15,81,77,1016.8,1016.8,8,5,17.4,17.2,No,Yes
2010-10-24,Albury,8.2,22.2,2.4,NA,NA,SSE,26,SE,S,19,9,65,51,1020.6,1018.7,5,NA,14.2,21.1,Yes,No
2010-10-25,Albury,10.9,22.2,0,NA,NA,WNW,22,SSE,WNW,4,11,77,47,1022.4,1018.5,4,1,14.6,20.8,No,No
2010-10-26,Albury,8.8,23.5,0,NA,NA,WNW,33,SE,NW,7,20,80,35,1017.9,1015.6,NA,NA,14.8,23,No,Yes
2010-10-27,Albury,10.2,22.3,1.6,NA,NA,WNW,35,S,W,11,17,81,46,1016.2,1015.4,NA,2,15.6,21.6,Yes,No
2010-10-28,Albury,8.8,23.6,0,NA,NA,NE,26,SSE,NNE,7,7,73,48,1019.8,1016.4,NA,NA,15,21.9,No,No
2010-10-29,Albury,10.3,25.6,0,NA,NA,NE,39,E,ENE,7,24,70,44,1017.2,1012.6,NA,NA,17.1,25.5,No,Yes
2010-10-30,Albury,16,19.5,3.4,NA,NA,NE,33,SE,ENE,7,19,95,96,1010.7,1008.4,8,8,17.6,18.6,Yes,Yes
2010-10-31,Albury,13.8,18.7,50.8,NA,NA,NNW,52,N,NNW,17,22,78,67,1011.3,1012,8,8,15.5,17.6,Yes,Yes
2010-11-01,Albury,10.2,18.9,1.2,NA,NA,W,35,W,W,6,19,79,52,1016.5,1013.8,7,1,12.5,17.5,Yes,No
2010-11-02,Albury,7.1,20.3,0,NA,NA,SW,44,WSW,WSW,11,24,73,51,1016.3,1014.7,NA,8,12.1,20.2,No,No
2010-11-03,Albury,10.7,18,0,NA,NA,WNW,35,W,WNW,9,26,63,49,1019.3,1018.2,NA,5,14.4,16.9,No,No
2010-11-04,Albury,10.1,18.8,0,NA,NA,SSE,33,SE,E,13,15,61,48,1020.8,1019,8,5,13.3,18.2,No,No
2010-11-05,Albury,11.1,21,0,NA,NA,ENE,44,SE,SE,19,13,53,37,1023,1019.6,7,NA,15,20.5,No,No
2010-11-06,Albury,7.5,22.9,0,NA,NA,ENE,31,SE,NNE,15,6,59,42,1022.6,1018.6,NA,NA,14.4,20.9,No,No
2010-11-07,Albury,9.3,24.5,0,NA,NA,W,54,SE,N,9,19,73,46,1018.3,1013.8,NA,1,15.9,24.1,No,Yes
2010-11-08,Albury,14.7,24.7,2.2,NA,NA,NW,31,N,WSW,11,20,71,64,1013.8,1014.7,7,4,19.4,23.4,Yes,No
2010-11-09,Albury,11.6,27.7,0,NA,NA,SSW,46,SE,S,7,11,69,47,1024.3,1021.4,NA,1,18.4,26,No,No
2010-11-10,Albury,15.5,29,0,NA,NA,WSW,46,E,NNW,7,17,76,45,1019.9,1015,NA,3,21.5,28.2,No,No
2010-11-11,Albury,15.2,30.5,0.6,NA,NA,N,28,SSE,NNE,9,13,73,47,1014.3,1010,NA,NA,20.6,29.2,No,No
2010-11-12,Albury,17.5,31.3,0,NA,NA,NNE,41,NE,NE,20,26,60,41,1012.5,1008.7,1,NA,24.4,30.4,No,No
2010-11-13,Albury,21.1,26.9,0,NA,NA,ENE,61,E,ENE,13,24,63,78,1012.1,1011,7,3,24.4,24.8,No,Yes
2010-11-14,Albury,19.2,22.6,52.6,NA,NA,N,26,WNW,WNW,15,15,93,73,1013.9,1013.2,8,NA,19.2,22.1,Yes,Yes
2010-11-15,Albury,15.9,23.1,2.4,NA,NA,W,37,W,W,19,19,84,32,1014.3,1011.7,7,NA,16.7,22.6,Yes,No
2010-11-16,Albury,11.4,20.8,0,NA,NA,W,33,W,WSW,11,19,56,42,1015.4,1013.8,NA,3,15.8,19.8,No,No
2010-11-17,Albury,8.8,23.3,0,NA,NA,W,43,E,W,4,17,65,34,1017.5,1014.5,NA,NA,15.6,22,No,No
2010-11-18,Albury,9.1,24.8,0,NA,NA,W,37,ENE,WNW,6,22,68,36,1015.7,1013.5,NA,NA,16,24,No,No
2010-11-19,Albury,12.1,25.5,0,NA,NA,SE,26,SSE,S,17,11,56,39,1020.9,1019.8,NA,NA,17.1,24.2,No,No
2010-11-20,Albury,12,27.3,0,NA,NA,NE,26,E,SSE,7,9,63,39,1026,1022.1,NA,NA,18.3,25.5,No,No
2010-11-21,Albury,12.7,29.7,0,NA,NA,N,22,E,W,11,9,70,29,1022.1,1019.1,5,NA,20,29.5,No,No
2010-11-22,Albury,14.7,29.9,0,NA,NA,ENE,26,SE,NNE,7,7,59,36,1022.7,1019.5,NA,NA,22,29.2,No,No
2010-11-23,Albury,14.8,29.4,0,NA,NA,N,31,ENE,NNE,22,17,49,34,1023.5,1020.5,NA,2,23.2,28.4,No,No
2010-11-24,Albury,18.1,30.1,0,NA,NA,N,35,NNE,NNE,20,11,46,31,1021.8,1018.8,NA,NA,24,29.5,No,No
2010-11-25,Albury,18.9,27.6,0,NA,NA,W,44,ENE,WSW,7,15,47,57,1018.2,1017,7,NA,23.9,25.7,No,Yes
2010-11-26,Albury,17.9,24.2,4,NA,NA,WSW,39,NNW,ENE,13,9,92,68,1018.1,1015.5,8,8,18.5,23.6,Yes,Yes
2010-11-27,Albury,14.8,27.6,19.2,NA,NA,N,44,SE,N,9,6,77,66,1012.6,1008.5,NA,8,20.6,22.7,Yes,Yes
2010-11-28,Albury,17.8,21.4,18.8,NA,NA,NNE,44,NNW,NW,17,17,86,89,1007.6,1007.9,NA,NA,18.5,19.4,Yes,Yes
2010-11-29,Albury,13.6,22.6,14.8,NA,NA,SSE,43,SE,SE,20,22,69,51,1013.6,1012.7,5,2,16.6,21.7,Yes,Yes
2010-11-30,Albury,14.4,23.3,1.6,NA,NA,SE,35,SE,NE,22,13,69,81,1015,1014.3,NA,NA,17.4,19.5,Yes,Yes
2010-12-01,Albury,16.7,23.9,12,NA,NA,SE,24,SE,SE,11,9,72,73,1014.1,1013.3,NA,8,19.6,20.6,Yes,No
2010-12-02,Albury,16.1,26.6,0.6,NA,NA,NW,50,ESE,S,9,11,70,90,1015,1013.3,NA,8,21.3,19,No,Yes
2010-12-03,Albury,15.7,27.3,18.4,NA,NA,NNE,41,SE,S,13,15,71,75,1014.6,1011.3,NA,NA,21.3,21.4,Yes,Yes
2010-12-04,Albury,17.3,29.9,1.2,NA,NA,WSW,44,SSW,WNW,2,17,65,48,1012.6,1009.3,1,6,22.5,28.6,Yes,No
2010-12-05,Albury,16.6,31.6,0,NA,NA,SSE,28,SSE,SE,4,13,63,31,1011.5,1008.2,NA,NA,23.1,30.7,No,No
2010-12-06,Albury,18.9,30.4,0,NA,NA,ENE,43,SE,NE,11,19,63,38,1012.7,1008.9,1,NA,23.3,29.3,No,No
2010-12-07,Albury,21.3,29.8,0,NA,NA,NNE,43,NE,NE,24,26,50,44,1011.5,1008.8,1,8,25.5,29,No,Yes
2010-12-08,Albury,20.3,29.7,3.2,NA,NA,NNW,61,NNE,NNE,22,35,82,55,1009.4,1005,8,7,21.4,29.1,Yes,Yes
2010-12-09,Albury,18,26.7,25.6,NA,NA,W,39,W,WNW,11,20,85,50,1009.1,1007.2,8,8,20.5,26,Yes,No
2010-12-10,Albury,16.7,22.5,0,NA,NA,WNW,46,WNW,W,13,26,59,38,1010.1,1008.7,8,NA,19.1,21.9,No,No
2010-12-11,Albury,11.2,24.3,0,NA,NA,WNW,43,W,WNW,17,24,59,35,1009.2,1004.5,NA,1,15.6,22.8,No,No
2010-12-12,Albury,15,22.2,0,NA,NA,NW,46,W,WNW,24,24,54,33,1005.6,1006.3,2,NA,17.7,22,No,No
2010-12-13,Albury,10.5,26.2,0,NA,NA,WNW,33,ESE,SW,7,11,65,32,1014.3,1012.5,NA,NA,17,24.2,No,No
2010-12-14,Albury,13.7,28.8,0,NA,NA,ENE,24,SE,NE,6,7,67,36,1015,1010.4,NA,NA,18.6,27.6,No,No
2010-12-15,Albury,16.1,31.1,0,NA,NA,NNE,35,ENE,NNW,15,11,57,28,1008.7,1003.6,NA,5,24.3,29.8,No,No
2010-12-16,Albury,15.1,25.6,0.4,NA,NA,W,43,W,WSW,20,26,72,21,1004.6,1003.8,NA,NA,17.6,24.7,No,No
2010-12-17,Albury,10.3,25.9,0,NA,NA,NW,46,NE,W,6,26,62,31,1005.3,1002.1,NA,7,17.7,24.1,No,No
2010-12-18,Albury,14,20.8,1,NA,NA,WNW,76,NNW,W,19,35,64,52,1002.4,1002.8,NA,7,16.9,18.7,No,Yes
2010-12-19,Albury,10.4,18,3,NA,NA,W,61,ENE,NNW,9,13,71,55,998.8,994.3,8,8,15,17.4,Yes,Yes
2010-12-20,Albury,8.6,20.5,6.2,NA,NA,WSW,52,W,WSW,20,22,79,50,1002.3,1004.3,7,8,10.8,18.6,Yes,Yes
2010-12-21,Albury,9.9,21.2,1.6,NA,NA,WSW,41,WSW,W,15,19,68,48,1010.5,1011.5,NA,7,14.3,19.3,Yes,No
2010-12-22,Albury,9.4,25.9,0,NA,NA,SW,28,ESE,SE,6,11,71,37,1018.4,1015.7,NA,NA,16.6,24.2,No,No
2010-12-23,Albury,12.3,29.2,0,NA,NA,SW,41,NA,WSW,0,20,62,24,1018.1,1017.4,NA,NA,19.8,28.1,No,No
2010-12-24,Albury,13.9,30.8,0,NA,NA,NE,31,SE,ENE,15,9,47,33,1022.3,1018.2,NA,NA,20.6,29.4,No,No
2010-12-25,Albury,19.3,29.1,0,NA,NA,SSE,35,NE,N,15,24,60,72,1014.6,1009.9,NA,8,23.2,23.4,No,No
2010-12-26,Albury,17.5,30,1,NA,NA,SW,43,E,W,6,30,75,35,1005.4,1000.5,2,NA,22.2,28.4,No,No
2010-12-27,Albury,11.3,22.2,0,NA,NA,W,57,W,W,13,31,57,38,1006.7,1007.1,NA,NA,16.3,22,No,No
2010-12-28,Albury,9.1,26.7,0,NA,NA,SSE,37,SE,ENE,17,11,49,35,1016.8,1014.2,NA,NA,15.1,24.7,No,No
2010-12-29,Albury,13.5,31,0,NA,NA,NW,30,N,SW,19,13,57,28,1015.6,1012.8,NA,NA,21.9,29.6,No,No
2010-12-30,Albury,14.8,34,0,NA,NA,SW,41,ESE,WSW,9,24,55,25,1015.8,1013.3,NA,NA,21.7,33.5,No,No
2010-12-31,Albury,15.7,38.1,0,NA,NA,N,46,ESE,N,2,9,55,22,1014.3,1010.7,NA,NA,23.3,36.7,No,No
2011-01-01,Albury,23.2,35.8,0,NA,NA,ENE,26,S,WSW,13,9,46,29,1011.1,1009.2,NA,NA,26.8,32.8,No,No
2011-01-02,Albury,20.1,31.1,0.6,NA,NA,W,35,SW,WSW,2,15,45,27,1010.9,1009.5,NA,NA,25.1,30.2,No,No
2011-01-03,Albury,13.6,29.4,0,NA,NA,WNW,35,SSE,WNW,19,11,56,28,1011.8,1009.3,NA,NA,20.2,28.4,No,No
2011-01-04,Albury,13.9,29.2,0,NA,NA,SSE,24,SE,SE,11,11,53,38,1011.6,1007.8,NA,NA,19.9,27.9,No,No
2011-01-05,Albury,16,28.9,0,NA,NA,SSE,31,ENE,SW,4,9,57,31,1006.2,1004.3,NA,NA,22,26.8,No,No
2011-01-06,Albury,16.5,31.6,0,NA,NA,NNE,30,SE,N,19,13,48,34,1010.3,1007.7,NA,NA,21.4,30,No,No
2011-01-07,Albury,16.1,30.7,0,NA,NA,NNE,26,NNE,SW,17,6,51,42,1012.7,1010.1,NA,NA,23.4,29.3,No,No
2011-01-08,Albury,17.8,32,0,NA,NA,ENE,31,NA,E,0,11,66,40,1012,1009.1,NA,NA,22.9,31.1,No,No
2011-01-09,Albury,20.1,33,0,NA,NA,ENE,61,SE,SSE,17,22,55,41,1013.8,1010.6,NA,NA,26.7,32.5,No,Yes
2011-01-10,Albury,20.1,32,35,NA,NA,ENE,37,SSE,ENE,19,11,68,40,1013.6,1010,NA,NA,24.1,31.2,Yes,Yes
2011-01-11,Albury,21.6,26.4,1.4,NA,NA,NE,37,SE,NNE,13,15,81,87,1011.7,1009.4,8,8,22.5,23,Yes,Yes
2011-01-12,Albury,21.5,28.9,5,NA,NA,NE,44,NE,NW,19,11,66,84,1006.9,1006.2,8,NA,25.5,24.5,Yes,Yes
2011-01-13,Albury,22.1,30.6,14.2,NA,NA,NE,41,ESE,ENE,6,28,86,59,1009.5,1006.5,8,8,24.4,29.5,Yes,Yes
2011-01-14,Albury,24,25.5,2.4,NA,NA,NE,52,NE,NNE,33,22,61,90,1006,1006,NA,8,24.5,21.2,Yes,Yes
2011-01-15,Albury,19.9,31.4,13.8,NA,NA,WSW,24,SE,SSE,4,11,83,34,1009.4,1007.4,1,NA,22.3,29.6,Yes,No
2011-01-16,Albury,18.5,33.7,0,NA,NA,WSW,31,S,NW,2,13,71,46,1009.7,1005.1,NA,NA,23.8,32.6,No,No
2011-01-17,Albury,19.8,26.9,0,NA,NA,WSW,48,WNW,W,19,24,70,36,1004.4,1003.3,NA,NA,21.6,26.5,No,No
2011-01-18,Albury,12.9,27.2,0,NA,NA,W,28,S,S,6,9,64,43,1007.4,1005.9,NA,NA,17.9,25.5,No,No
2011-01-19,Albury,12.9,29.3,0,NA,NA,NE,28,E,SE,4,9,70,36,1009.1,1007.8,NA,NA,19.1,26.9,No,No
2011-01-20,Albury,16.1,31.9,0,NA,NA,E,22,SSE,NNE,13,13,63,38,1011.8,1009.4,NA,NA,21.4,29.5,No,No
2011-01-21,Albury,17.8,32.5,0,NA,NA,N,37,SE,NNW,9,6,60,40,1012.4,1009.9,NA,NA,24.9,32,No,No
2011-01-22,Albury,19.8,34.6,0,NA,NA,NE,43,ESE,N,13,13,60,37,1013.6,1010.3,NA,NA,25.3,33,No,No
2011-01-23,Albury,20.7,31.4,0,NA,NA,ENE,39,E,S,11,7,53,41,1010.4,1006.1,NA,NA,24.6,30.9,No,No
2011-01-24,Albury,19.8,30.6,0,NA,NA,WSW,35,NA,W,0,15,68,29,1002.5,1001.5,NA,NA,22.2,30.4,No,No
2011-01-25,Albury,14.9,32,0,NA,NA,SW,28,S,W,4,15,60,30,1008,1006.6,NA,NA,21.1,30.3,No,No
2011-01-26,Albury,21.1,34.4,0,NA,NA,SW,39,S,SSW,9,20,63,40,1008.2,1009.6,NA,NA,25.1,33.4,No,No
2011-01-27,Albury,14.3,31.6,0,NA,NA,WSW,39,NA,WSW,0,19,60,30,1014.5,1013.7,NA,NA,19.8,29.5,No,No
2011-01-28,Albury,12.6,32.3,0,NA,NA,E,28,SE,SSE,13,9,56,20,1017.8,1015.9,NA,NA,20.6,30.6,No,No
2011-01-29,Albury,14.5,32,0,NA,NA,NW,35,ENE,NNW,7,9,59,32,1018.9,1017.2,NA,NA,21.5,30.2,No,No
2011-01-30,Albury,16.7,35.4,0,NA,NA,SSE,28,SE,ESE,9,17,68,31,1019,1015.6,NA,NA,23,33.4,No,No
2011-01-31,Albury,19.9,38.2,0,NA,NA,S,24,SSE,S,7,17,56,25,1015.3,1011.4,NA,NA,25.3,37.3,No,No
2011-02-01,Albury,20.5,39.8,0,NA,NA,NW,61,E,NW,6,28,57,16,1009,1005.2,NA,NA,27.2,38.8,No,No
2011-02-02,Albury,21.9,33.7,0,NA,NA,NNE,41,NNE,N,17,20,77,49,1014.1,1011.1,NA,NA,25.4,32,No,Yes
2011-02-03,Albury,21.9,36,3.4,NA,NA,WNW,31,NA,W,0,7,74,50,1012.3,1011.6,NA,1,25.8,33.9,Yes,Yes
2011-02-04,Albury,22.5,28.2,2.6,NA,NA,WNW,81,S,SE,4,9,80,99,1012.7,1011.1,NA,8,24.8,23.4,Yes,Yes
2011-02-05,Albury,20.4,23,99.2,NA,NA,NW,28,NE,NW,11,4,97,95,1008.6,1007.3,5,8,22.5,22.5,Yes,Yes
2011-02-06,Albury,14.7,21.5,51,NA,NA,WSW,43,WNW,W,19,22,81,45,1017,1019.6,8,NA,14.7,19.1,Yes,No
2011-02-07,Albury,10.8,25.5,0,NA,NA,SSE,26,SSE,WNW,15,7,58,40,1023.6,1019.5,NA,NA,14.5,23.9,No,No
2011-02-08,Albury,13.4,27.3,0,NA,NA,SE,22,ESE,SE,7,11,66,50,1018.7,1016.6,NA,NA,18.5,26.4,No,No
2011-02-09,Albury,15,29.4,0,NA,NA,NNE,20,S,E,6,9,66,43,1022,1019.8,NA,NA,18.7,27.1,No,No
2011-02-10,Albury,17,29.7,0,NA,NA,N,28,SSE,ENE,9,17,79,55,1020.1,1016.1,2,NA,19.8,27.9,No,Yes
2011-02-11,Albury,19.8,24.8,39.8,NA,NA,SW,54,NE,NNW,15,9,98,94,1013.4,1011.5,8,8,20.4,22,Yes,Yes
2011-02-12,Albury,18.7,28.5,28.2,NA,NA,WNW,28,W,WNW,7,19,88,57,1014.2,1012.9,8,4,19.6,28.2,Yes,No
2011-02-13,Albury,15.1,28.6,0,NA,NA,SSE,24,SSE,S,11,7,73,50,1017.6,1016.5,NA,NA,20.6,27.6,No,No
2011-02-14,Albury,14.5,29.2,0,NA,NA,ENE,20,E,E,6,9,57,45,1022.2,1019.9,NA,NA,19.4,27.6,No,No
2011-02-15,Albury,16.4,28,0,NA,NA,ESE,24,ESE,N,7,9,69,40,1022.3,1018.6,NA,NA,20.5,26.7,No,No
2011-02-16,Albury,18.9,22,0.2,NA,NA,ENE,31,NA,NE,0,13,80,85,1017.6,1016.1,8,NA,20.7,20.6,No,Yes
2011-02-17,Albury,18.9,29.2,5.8,NA,NA,ESE,30,NA,SSE,0,4,90,55,1012.9,1010.8,8,5,19.9,28.1,Yes,No
2011-02-18,Albury,19.3,30.7,0,NA,NA,ESE,52,SE,E,13,15,68,51,1013.7,1010.3,1,1,22,30.4,No,Yes
2011-02-19,Albury,21.7,29,12.2,NA,NA,NNE,59,N,NW,17,20,91,67,1005.2,1004.5,NA,8,22.1,27.4,Yes,Yes
2011-02-20,Albury,16.7,25.7,12.8,NA,NA,WNW,43,WSW,WNW,13,26,80,50,1010.1,1009.7,8,5,19.4,25.2,Yes,No
2011-02-21,Albury,10.1,22.5,0,NA,NA,W,41,WSW,W,19,20,62,40,1015.2,1015.2,NA,NA,13.6,21.7,No,No
2011-02-22,Albury,12.3,25.2,0,NA,NA,SW,69,SSE,SSW,15,9,53,43,1022.1,1020.5,NA,NA,15,23.2,No,No
2011-02-23,Albury,12.6,28,0.2,NA,NA,WSW,28,ESE,W,7,11,66,43,1024,1020,NA,NA,16.8,26.7,No,No
2011-02-24,Albury,13.9,29.2,0,NA,NA,WSW,28,NE,WSW,2,13,76,43,1019.2,1015.5,NA,NA,18.9,27.7,No,No
2011-02-25,Albury,16.5,29.8,0,NA,NA,WNW,24,S,NNW,2,7,75,36,1014.1,1011.5,NA,NA,19.2,29.2,No,No
2011-02-26,Albury,15.6,30.9,0,NA,NA,W,33,SSE,N,6,7,70,36,1011.3,1008.6,NA,NA,19.6,30.2,No,No
2011-02-27,Albury,19.6,24.8,0.2,NA,NA,WNW,20,SSW,NE,6,7,87,87,1009.9,1009,8,8,20.4,21.1,No,Yes
2011-02-28,Albury,17.9,30,11.8,NA,NA,SE,20,SSE,ESE,7,11,85,55,1007.8,1003.7,4,7,20.4,28.5,Yes,No
2011-03-01,Albury,16,22.8,0,NA,NA,WSW,44,W,WSW,22,30,82,40,1006.5,1009.1,1,NA,16,21.6,No,No
2011-03-02,Albury,8.8,23.4,0,NA,NA,WNW,24,S,WNW,11,11,67,41,1015.8,1012.8,NA,NA,13,22.3,No,No
2011-03-03,Albury,8.4,22.3,0,NA,NA,WSW,37,ESE,WSW,4,22,77,45,1012.9,1011.6,NA,NA,13.4,21.3,No,No
2011-03-04,Albury,8.6,22.1,0,NA,NA,W,33,ENE,W,6,20,79,42,1014.3,1013.6,NA,NA,13.2,21,No,No
2011-03-05,Albury,11.5,25,0,NA,NA,SE,30,SSE,E,19,13,58,30,1020.6,1019.4,NA,NA,15.6,24.9,No,No
2011-03-06,Albury,9.6,25.3,0,NA,NA,E,22,NA,S,0,9,68,38,1025.8,1022.8,NA,NA,15,23.6,No,No
2011-03-07,Albury,10.6,26.6,0,NA,NA,SE,31,ESE,NNE,4,9,73,42,1023.9,1019.2,NA,NA,16.2,25.8,No,No
2011-03-08,Albury,11.4,28.7,0,NA,NA,NE,30,E,NNE,6,17,71,34,1017.5,1013.2,NA,2,16.8,28,No,No
2011-03-09,Albury,16.8,27,0,NA,NA,NNE,30,NA,NNW,0,15,61,57,1014.8,1013,2,NA,22.3,23.9,No,Yes
2011-03-10,Albury,18.7,20.8,13.4,NA,NA,N,22,ENE,ENE,9,13,92,95,1012.3,1011.9,8,8,19.8,19.6,Yes,Yes
2011-03-11,Albury,16.8,27,10.2,NA,NA,E,30,NA,SE,0,13,90,54,1015.4,1013.7,8,NA,19,26.2,Yes,No
2011-03-12,Albury,17.2,28.2,0.6,NA,NA,ENE,37,NA,NNE,0,19,88,56,1018.8,1017.1,NA,8,19.8,27,No,No
2011-03-13,Albury,19.6,29.3,0.6,NA,NA,SW,54,NA,NE,0,13,87,61,1019.8,1017.2,8,NA,21.8,28.8,No,Yes
2011-03-14,Albury,18.2,26.9,19.8,NA,NA,SSE,19,S,SE,7,7,96,61,1021.3,1019.2,7,NA,19.6,26.2,Yes,No
2011-03-15,Albury,16.3,28.4,0.2,NA,NA,E,24,SE,NE,7,11,81,56,1020.3,1017,NA,NA,19.4,26.6,No,No
2011-03-16,Albury,17.1,28.2,0.4,NA,NA,SW,30,E,W,6,19,87,37,1017.3,1015.5,7,NA,19.8,28,No,No
2011-03-17,Albury,12.1,25.9,0.2,NA,NA,WNW,22,SSW,SSE,7,7,84,51,1018.7,1016,7,NA,15.4,24.6,No,No
2011-03-18,Albury,12.8,26.3,0,NA,NA,SE,20,SSE,SSE,9,11,77,47,1015.4,1012.4,1,1,16.2,25.2,No,No
2011-03-19,Albury,13.3,27.4,0,NA,NA,NNE,24,SSE,ENE,13,15,74,43,1013.9,1010.6,NA,5,17.4,26.7,No,No
2011-03-20,Albury,13.9,28.1,0,NA,NA,SE,57,SE,ENE,13,9,71,46,1011.9,1008.4,NA,1,19.4,27.4,No,No
2011-03-21,Albury,18.2,25.9,0,NA,NA,E,30,SSE,NE,4,15,75,59,1005.4,1002.5,NA,NA,19.3,24.9,No,No
2011-03-22,Albury,18.6,26.8,0,NA,NA,WNW,37,NA,WNW,0,13,82,58,1001.4,1000.3,8,5,20.1,26,No,No
2011-03-23,Albury,16.3,20.1,0,NA,NA,W,37,NNW,WNW,15,22,76,63,1005.7,1005.3,8,8,16.4,18.4,No,Yes
2011-03-24,Albury,13.9,22,8,NA,NA,WNW,44,NNW,WNW,13,19,90,64,1003.7,1003.8,8,3,15.7,20.7,Yes,No
2011-03-25,Albury,13.3,22.1,0,NA,NA,WNW,43,W,WSW,17,17,77,49,1011.8,1012.6,3,8,14.9,20.9,No,No
2011-03-26,Albury,9.6,24.2,0,NA,NA,SSE,26,NNW,SE,2,4,67,43,1020.8,1019.7,NA,NA,15.1,22.7,No,No
2011-03-27,Albury,9.8,23,0,NA,NA,S,19,NA,S,0,7,69,47,1025.3,1023.6,NA,1,13.9,22.4,No,No
2011-03-28,Albury,10.2,24.7,0,NA,NA,E,20,S,ENE,2,11,81,45,1026.9,1023.8,NA,NA,14.2,23.5,No,No
2011-03-29,Albury,11.5,25.7,0,NA,NA,NE,26,NA,ENE,0,11,86,52,1024,1020.2,8,8,14.8,24.3,No,No
2011-03-30,Albury,12.3,25.8,0,NA,NA,SW,33,ESE,NW,9,6,87,55,1018.7,1015.6,5,8,15.6,24.1,No,No
2011-03-31,Albury,7.2,22.1,0.2,NA,NA,SSE,24,NA,SE,0,7,83,47,1022.8,1021.5,NA,NA,11.6,21.4,No,No
2011-05-01,Albury,8.7,20.4,0,NA,NA,NE,15,NA,S,0,9,81,66,1019.6,1016.3,4,8,12.8,19.5,No,No
2011-05-02,Albury,12.3,22.3,0,NA,NA,WNW,24,NA,SSW,0,7,90,57,1016.5,1014.3,NA,8,13.9,19.4,No,No
2011-05-03,Albury,9,21.9,0,NA,NA,SSE,28,NA,NA,0,0,74,46,1016.6,1014.5,5,1,14.6,21.6,No,No
